,EMD_CD,Address
671,27110113,대구광역시 중구 종로1가
672,27110114,대구광역시 중구 종로2가
673,27110115,대구광역시 중구 사일동
674,27110116,대구광역시 중구 동일동
675,27110117,대구광역시 중구 남일동
676,27110118,대구광역시 중구 전동
677,27110119,대구광역시 중구 동성로3가
678,27110120,대구광역시 중구 동문동
679,27110121,대구광역시 중구 문화동
680,27110122,대구광역시 중구 공평동
681,27110123,대구광역시 중구 동성로2가
682,27110124,대구광역시 중구 태평로1가
683,27110125,대구광역시 중구 교동
684,27110126,대구광역시 중구 용덕동
685,27110127,대구광역시 중구 상덕동
686,27110128,대구광역시 중구 완전동
687,27110129,대구광역시 중구 도원동
688,27110130,대구광역시 중구 수창동
689,27110131,대구광역시 중구 태평로3가
690,27110132,대구광역시 중구 인교동
691,27110133,대구광역시 중구 서야동
692,27110134,대구광역시 중구 서성로1가
693,27110135,대구광역시 중구 시장북로
694,27110136,대구광역시 중구 하서동
695,27110137,대구광역시 중구 남성로
696,27110138,대구광역시 중구 계산동1가
697,27110139,대구광역시 중구 계산동2가
698,27110140,대구광역시 중구 동산동
699,27110141,대구광역시 중구 서문로2가
700,27110142,대구광역시 중구 서성로2가
701,27110143,대구광역시 중구 포정동
702,27110144,대구광역시 중구 서문로1가
703,27110145,대구광역시 중구 서내동
704,27110146,대구광역시 중구 북성로2가
705,27110147,대구광역시 중구 대안동
706,27110148,대구광역시 중구 동성로1가
707,27110149,대구광역시 중구 태평로2가
708,27110150,대구광역시 중구 북성로1가
709,27110151,대구광역시 중구 화전동
710,27110152,대구광역시 중구 향촌동
711,27110153,대구광역시 중구 북내동
712,27110154,대구광역시 중구 대신동
713,27110155,대구광역시 중구 달성동
714,27110156,대구광역시 중구 남산동
715,27110157,대구광역시 중구 대봉동
716,27140101,대구광역시 동구 신암동
717,27140102,대구광역시 동구 신천동
718,27140103,대구광역시 동구 효목동
719,27140104,대구광역시 동구 평광동
720,27140105,대구광역시 동구 봉무동
721,27140106,대구광역시 동구 불로동
722,27140107,대구광역시 동구 도동
723,27140108,대구광역시 동구 지저동
724,27140109,대구광역시 동구 입석동
725,27140110,대구광역시 동구 검사동
726,27140111,대구광역시 동구 방촌동
727,27140112,대구광역시 동구 둔산동
728,27140113,대구광역시 동구 부동
729,27140114,대구광역시 동구 신평동
730,27140115,대구광역시 동구 서호동
731,27140116,대구광역시 동구 동호동
732,27140117,대구광역시 동구 신기동
733,27140118,대구광역시 동구 율하동
734,27140119,대구광역시 동구 용계동
735,27140120,대구광역시 동구 율암동
736,27140121,대구광역시 동구 상매동
737,27140122,대구광역시 동구 매여동
738,27140123,대구광역시 동구 각산동
739,27140124,대구광역시 동구 신서동
740,27140125,대구광역시 동구 동내동
741,27140126,대구광역시 동구 괴전동
742,27140127,대구광역시 동구 금강동
743,27140128,대구광역시 동구 대림동
744,27140129,대구광역시 동구 사복동
745,27140130,대구광역시 동구 숙천동
746,27140131,대구광역시 동구 내곡동
747,27140132,대구광역시 동구 능성동
748,27140133,대구광역시 동구 진인동
749,27140134,대구광역시 동구 도학동
750,27140135,대구광역시 동구 백안동
751,27140136,대구광역시 동구 미곡동
752,27140137,대구광역시 동구 용수동
753,27140138,대구광역시 동구 신무동
754,27140139,대구광역시 동구 미대동
755,27140140,대구광역시 동구 내동
756,27140141,대구광역시 동구 신용동
757,27140142,대구광역시 동구 중대동
758,27140143,대구광역시 동구 송정동
759,27140144,대구광역시 동구 덕곡동
760,27140145,대구광역시 동구 지묘동
761,27170101,대구광역시 서구 내당동
762,27170102,대구광역시 서구 비산동
763,27170103,대구광역시 서구 평리동
764,27170104,대구광역시 서구 상리동
765,27170105,대구광역시 서구 중리동
766,27170106,대구광역시 서구 이현동
767,27170107,대구광역시 서구 원대동1가
768,27170108,대구광역시 서구 원대동2가
769,27170109,대구광역시 서구 원대동3가
770,27200101,대구광역시 남구 이천동
771,27200102,대구광역시 남구 봉덕동
772,27200103,대구광역시 남구 대명동
773,27230101,대구광역시 북구 칠성동1가
774,27230102,대구광역시 북구 칠성동2가
775,27230103,대구광역시 북구 고성동1가
776,27230104,대구광역시 북구 고성동2가
777,27230105,대구광역시 북구 고성동3가
778,27230106,대구광역시 북구 침산동
779,27230107,대구광역시 북구 노원동1가
780,27230108,대구광역시 북구 노원동2가
781,27230109,대구광역시 북구 노원동3가
782,27230110,대구광역시 북구 대현동
783,27230111,대구광역시 북구 산격동
784,27230112,대구광역시 북구 복현동
785,27230113,대구광역시 북구 검단동
786,27230114,대구광역시 북구 동변동
787,27230115,대구광역시 북구 서변동
788,27230116,대구광역시 북구 조야동
789,27230117,대구광역시 북구 노곡동
790,27230118,대구광역시 북구 읍내동
791,27230119,대구광역시 북구 동호동
792,27230120,대구광역시 북구 학정동
793,27230121,대구광역시 북구 도남동
794,27230122,대구광역시 북구 국우동
795,27230123,대구광역시 북구 구암동
796,27230124,대구광역시 북구 동천동
797,27230125,대구광역시 북구 관음동
798,27230126,대구광역시 북구 태전동
799,27230127,대구광역시 북구 매천동
800,27230128,대구광역시 북구 팔달동
801,27230129,대구광역시 북구 금호동
802,27230130,대구광역시 북구 사수동
803,27230131,대구광역시 북구 연경동
804,27260101,대구광역시 수성구 범어동
805,27260102,대구광역시 수성구 만촌동
806,27260103,대구광역시 수성구 수성동1가
807,27260104,대구광역시 수성구 수성동2가
808,27260105,대구광역시 수성구 수성동3가
809,27260106,대구광역시 수성구 수성동4가
810,27260107,대구광역시 수성구 황금동
811,27260108,대구광역시 수성구 중동
812,27260109,대구광역시 수성구 상동
813,27260110,대구광역시 수성구 파동
814,27260111,대구광역시 수성구 두산동
815,27260112,대구광역시 수성구 지산동
816,27260113,대구광역시 수성구 범물동
817,27260114,대구광역시 수성구 시지동
818,27260115,대구광역시 수성구 매호동
819,27260116,대구광역시 수성구 성동
820,27260117,대구광역시 수성구 사월동
821,27260118,대구광역시 수성구 신매동
822,27260119,대구광역시 수성구 욱수동
823,27260120,대구광역시 수성구 노변동
824,27260122,대구광역시 수성구 삼덕동
825,27260123,대구광역시 수성구 연호동
826,27260124,대구광역시 수성구 이천동
827,27260125,대구광역시 수성구 고모동
828,27260126,대구광역시 수성구 가천동
829,27260127,대구광역시 수성구 대흥동
830,27290101,대구광역시 달서구 성당동
831,27290102,대구광역시 달서구 두류동
832,27290104,대구광역시 달서구 파호동
833,27290105,대구광역시 달서구 호림동
834,27290106,대구광역시 달서구 갈산동
835,27290107,대구광역시 달서구 신당동
836,27290108,대구광역시 달서구 이곡동
837,27290109,대구광역시 달서구 장동
838,27290110,대구광역시 달서구 장기동
839,27290111,대구광역시 달서구 용산동
840,27290112,대구광역시 달서구 죽전동
841,27290113,대구광역시 달서구 감삼동
842,27290114,대구광역시 달서구 본리동
843,27290115,대구광역시 달서구 상인동
844,27290116,대구광역시 달서구 도원동
845,27290117,대구광역시 달서구 진천동
846,27290118,대구광역시 달서구 유천동
847,27290119,대구광역시 달서구 대천동
848,27290120,대구광역시 달서구 월성동
849,27290121,대구광역시 달서구 월암동
850,27290122,대구광역시 달서구 송현동
851,27290123,대구광역시 달서구 대곡동
852,27290124,대구광역시 달서구 본동
853,27290125,대구광역시 달서구 호산동
854,27710250,대구광역시 달성군 화원읍
855,27710253,대구광역시 달성군 논공읍
856,27710256,대구광역시 달성군 다사읍
857,27710259,대구광역시 달성군 유가읍
858,27710262,대구광역시 달성군 옥포읍
859,27710265,대구광역시 달성군 현풍읍
860,27710310,대구광역시 달성군 가창면
861,27710330,대구광역시 달성군 하빈면
862,27710380,대구광역시 달성군 구지면
863,28110101,인천광역시 중구 중앙동1가
864,28110102,인천광역시 중구 중앙동2가
865,28110103,인천광역시 중구 중앙동3가
866,28110104,인천광역시 중구 중앙동4가
867,28110105,인천광역시 중구 해안동1가
868,28110106,인천광역시 중구 해안동2가
869,28110107,인천광역시 중구 해안동3가
870,28110108,인천광역시 중구 해안동4가
871,28110109,인천광역시 중구 관동1가
872,28110110,인천광역시 중구 관동2가
873,28110111,인천광역시 중구 관동3가
874,28110112,인천광역시 중구 항동1가
875,28110113,인천광역시 중구 항동2가
876,28110114,인천광역시 중구 항동3가
877,28110115,인천광역시 중구 항동4가
878,28110116,인천광역시 중구 항동5가
879,28110117,인천광역시 중구 항동6가
880,28110118,인천광역시 중구 항동7가
881,28110119,인천광역시 중구 송학동1가
882,28110120,인천광역시 중구 송학동2가
883,28110121,인천광역시 중구 송학동3가
884,28110122,인천광역시 중구 사동
885,28110123,인천광역시 중구 신생동
886,28110124,인천광역시 중구 신포동
887,28110125,인천광역시 중구 답동
888,28110126,인천광역시 중구 신흥동1가
889,28110127,인천광역시 중구 신흥동2가
890,28110128,인천광역시 중구 신흥동3가
891,28110129,인천광역시 중구 선화동
892,28110130,인천광역시 중구 유동
893,28110131,인천광역시 중구 율목동
894,28110132,인천광역시 중구 도원동
895,28110133,인천광역시 중구 내동
896,28110134,인천광역시 중구 경동
897,28110135,인천광역시 중구 용동
898,28110136,인천광역시 중구 인현동
899,28110137,인천광역시 중구 전동
900,28110138,인천광역시 중구 북성동1가
901,28110139,인천광역시 중구 북성동2가
902,28110140,인천광역시 중구 북성동3가
903,28110141,인천광역시 중구 선린동
904,28110142,인천광역시 중구 송월동1가
905,28110143,인천광역시 중구 송월동2가
906,28110144,인천광역시 중구 송월동3가
907,28110145,인천광역시 중구 중산동
908,28110146,인천광역시 중구 운남동
909,28110147,인천광역시 중구 운서동
910,28110148,인천광역시 중구 운북동
911,28110149,인천광역시 중구 을왕동
912,28110150,인천광역시 중구 남북동
913,28110151,인천광역시 중구 덕교동
914,28110152,인천광역시 중구 무의동
